GEO.id,GEO.id2,GEO.display-label,HC02_EST_VC39,HC02_EST_VC40,HC02_EST_VC41,HC02_EST_VC42,HC02_EST_VC43,HC02_EST_VC46,HC02_EST_VC47,HC02_EST_VC48,HC02_EST_VC49,HC02_EST_VC52,HC02_EST_VC53,HC02_EST_VC56,HC02_EST_VC57
1400000US37109071101,37109071101,"Census Tract 711.01, Lincoln County, North Carolina",401,5.2,13,74.1,7.7,259,71.8,186,0,393,3.8,393,21.9
1400000US37109071102,37109071102,"Census Tract 711.02, Lincoln County, North Carolina",297,7.1,13.1,43.4,36.4,157,96.2,151,0,297,0,297,17.5
1400000US37109071201,37109071201,"Census Tract 712.01, Lincoln County, North Carolina",171,4.7,17,28.7,49.7,105,62.9,66,0,171,4.7,171,17
1400000US37109071202,37109071202,"Census Tract 712.02, Lincoln County, North Carolina",181,0,0,66.3,33.7,93,74.2,69,20.3,181,7.7,181,13.3
1400000US37109071203,37109071203,"Census Tract 712.03, Lincoln County, North Carolina",290,0,34.1,43.4,22.4,200,56.5,113,14.2,289,0,289,44.6
1400000US37111970100,37111970100,"Census Tract 9701, McDowell County, North Carolina",327,9.5,34.3,56.3,0,148,38.5,57,1.8,327,3.1,327,44.3
1400000US37111970200,37111970200,"Census Tract 9702, McDowell County, North Carolina",549,4.7,31.3,38.8,25.1,323,72.4,234,12,549,4.9,549,20.2
1400000US37111970300,37111970300,"Census Tract 9703, McDowell County, North Carolina",346,27.7,16.8,48,7.5,153,30.7,47,0,322,15.8,322,45.7
1400000US37111970400,37111970400,"Census Tract 9704, McDowell County, North Carolina",187,7,50.3,16,26.7,78,52.6,41,0,187,8,187,37.4
1400000US37111970500,37111970500,"Census Tract 9705, McDowell County, North Carolina",465,8.4,57.2,19.6,14.8,212,24.1,51,31.4,440,15,440,68.2
1400000US37111970600,37111970600,"Census Tract 9706, McDowell County, North Carolina",311,10,39.2,37.3,13.5,146,50,73,0,311,3.2,311,50.8
1400000US37111970700,37111970700,"Census Tract 9707, McDowell County, North Carolina",394,12.2,42.1,40.9,4.8,230,81.3,187,7,394,14,394,31.2
1400000US37111970800,37111970800,"Census Tract 9708, McDowell County, North Carolina",245,15.9,38.8,33.9,11.4,124,62.1,77,0,245,8.2,245,39.6
1400000US37111970901,37111970901,"Census Tract 9709.01, McDowell County, North Carolina",399,9.5,52.1,34.1,4.3,228,68,155,0,380,6.3,380,19.5
1400000US37111970902,37111970902,"Census Tract 9709.02, McDowell County, North Carolina",385,16.1,14.8,58.4,10.6,277,44,122,0,385,11.9,385,16.9
1400000US37113970100,37113970100,"Census Tract 9701, Macon County, North Carolina",285,3.2,36.8,32.6,27.4,138,55.1,76,10.5,285,10.2,285,37.5
1400000US37113970200,37113970200,"Census Tract 9702, Macon County, North Carolina",539,18.2,37.3,23.9,20.6,260,85.4,222,0,539,4.6,539,22.6
1400000US37113970301,37113970301,"Census Tract 9703.01, Macon County, North Carolina",510,9.2,21.6,61.2,8,298,48,143,0,510,8.2,510,52
1400000US37113970302,37113970302,"Census Tract 9703.02, Macon County, North Carolina",365,9.3,20.3,47.9,22.5,144,56.9,82,0,347,2.6,347,40.1
1400000US37113970400,37113970400,"Census Tract 9704, Macon County, North Carolina",535,3.9,45,30.3,20.7,262,66.4,174,4,551,12.3,551,22
1400000US37113970501,37113970501,"Census Tract 9705.01, Macon County, North Carolina",185,4.3,17.3,52.4,25.9,32,71.9,23,0,176,0,176,34.1
1400000US37113970502,37113970502,"Census Tract 9705.02, Macon County, North Carolina",306,3.9,10.8,2.9,82.4,21,90.5,19,0,306,0,306,29.1
1400000US37113970600,37113970600,"Census Tract 9706, Macon County, North Carolina",576,4.3,25.2,51.4,19.1,198,47,93,23.7,576,9.2,576,19.6
1400000US37113970700,37113970700,"Census Tract 9707, Macon County, North Carolina",756,5.7,31.6,44.7,18,437,60.4,264,9.8,756,11.1,756,45.4
1400000US37115010100,37115010100,"Census Tract 101, Madison County, North Carolina",210,16.2,18.1,41.9,23.8,117,36.8,43,0,210,13.8,210,35.7
1400000US37115010200,37115010200,"Census Tract 102, Madison County, North Carolina",89,31.5,27,41.6,0,54,51.9,28,0,89,0,89,58.4
1400000US37115010400,37115010400,"Census Tract 104, Madison County, North Carolina",171,0.6,21.6,73.1,4.7,155,72.9,113,0,171,12.9,171,18.7
1400000US37115010500,37115010500,"Census Tract 105, Madison County, North Carolina",390,7.4,40.3,21.5,30.8,178,83.1,148,2.7,385,12.5,385,41.3
1400000US37115010600,37115010600,"Census Tract 106, Madison County, North Carolina",399,2.3,36.3,18.8,42.6,221,73.3,162,0,399,4.5,399,10
1400000US37115010700,37115010700,"Census Tract 107, Madison County, North Carolina",243,17.3,26.7,43.2,12.8,76,30.3,23,0,243,11.9,243,32.9
1400000US37117970100,37117970100,"Census Tract 9701, Martin County, North Carolina",353,7.1,49.9,32,11,216,49.1,106,11.3,353,17.8,353,36.3
1400000US37117970200,37117970200,"Census Tract 9702, Martin County, North Carolina",186,26.3,48.9,8.1,16.7,65,73.8,48,0,167,0,167,30.5
1400000US37117970300,37117970300,"Census Tract 9703, Martin County, North Carolina",388,5.7,34.3,40.2,19.8,213,75.6,161,12.4,388,11.9,388,26
1400000US37117970400,37117970400,"Census Tract 9704, Martin County, North Carolina",194,10.8,59.3,23.2,6.7,107,86.9,93,0,194,2.6,194,36.6
1400000US37117970500,37117970500,"Census Tract 9705, Martin County, North Carolina",300,1,24.7,60,14.3,130,86.2,112,17,300,8.7,300,11.3
1400000US37117970600,37117970600,"Census Tract 9706, Martin County, North Carolina",238,13.4,13,58.8,14.7,188,53.7,101,8.9,270,13.3,270,39.6
1400000US37119000100,37119000100,"Census Tract 1, Mecklenburg County, North Carolina",220,0,17.3,43.2,39.5,183,54.1,99,0,248,13.7,248,13.7
1400000US37119000300,37119000300,"Census Tract 3, Mecklenburg County, North Carolina",28,0,0,85.7,14.3,28,100,28,0,28,0,28,85.7
1400000US37119000400,37119000400,"Census Tract 4, Mecklenburg County, North Carolina",54,0,14.8,29.6,55.6,46,78.3,36,27.8,54,14.8,54,14.8
1400000US37119000500,37119000500,"Census Tract 5, Mecklenburg County, North Carolina",94,0,14.9,26.6,58.5,82,100,82,24.4,94,0,94,0
1400000US37119000600,37119000600,"Census Tract 6, Mecklenburg County, North Carolina",93,11.8,36.6,23.7,28,82,84.1,69,0,85,0,85,12.9
1400000US37119000700,37119000700,"Census Tract 7, Mecklenburg County, North Carolina",36,0,100,0,0,33,100,33,100,36,0,36,0
1400000US37119000800,37119000800,"Census Tract 8, Mecklenburg County, North Carolina",80,5,40,42.5,12.5,80,57.5,46,0,80,23.8,80,36.3
1400000US37119000900,37119000900,"Census Tract 9, Mecklenburg County, North Carolina",71,18.3,33.8,36.6,11.3,45,51.1,23,0,71,11.3,71,69
1400000US37119001000,37119001000,"Census Tract 10, Mecklenburg County, North Carolina",88,0,12.5,34.1,53.4,72,100,72,0,101,0,101,10.9
1400000US37119001100,37119001100,"Census Tract 11, Mecklenburg County, North Carolina",96,0,29.2,46.9,24,56,100,56,12.5,96,8.3,96,24
1400000US37119001200,37119001200,"Census Tract 12, Mecklenburg County, North Carolina",182,0,29.7,35.7,34.6,112,100,112,0,177,0,177,0
1400000US37119001300,37119001300,"Census Tract 13, Mecklenburg County, North Carolina",226,15.5,32.7,30.1,21.7,138,63.8,88,0,226,25.2,226,16.8
1400000US37119001400,37119001400,"Census Tract 14, Mecklenburg County, North Carolina",157,7,35,19.7,38.2,116,81,94,19.1,157,0,157,22.9
1400000US37119001504,37119001504,"Census Tract 15.04, Mecklenburg County, North Carolina",418,8.6,43.1,41.1,7.2,211,79.1,167,33.5,418,2.6,418,35.6
1400000US37119001505,37119001505,"Census Tract 15.05, Mecklenburg County, North Carolina",292,8.2,46.9,38.4,6.5,181,94.5,171,23.4,292,6.8,292,19.5
1400000US37119001507,37119001507,"Census Tract 15.07, Mecklenburg County, North Carolina",84,6,23.8,70.2,0,79,70.9,56,0,84,0,84,27.4
1400000US37119001508,37119001508,"Census Tract 15.08, Mecklenburg County, North Carolina",334,0,11.1,73.1,15.9,231,96.1,222,0,334,0,334,17.7
1400000US37119001509,37119001509,"Census Tract 15.09, Mecklenburg County, North Carolina",174,18.4,21.3,60.3,0,111,63.1,70,0,174,15.5,174,23.6
1400000US37119001510,37119001510,"Census Tract 15.10, Mecklenburg County, North Carolina",207,15,39.1,37.2,8.7,148,73.6,109,22,225,7.6,225,27.6
1400000US37119001603,37119001603,"Census Tract 16.03, Mecklenburg County, North Carolina",300,21,18.7,29.7,30.7,156,62.8,98,0,257,17.5,257,45.1
1400000US37119001605,37119001605,"Census Tract 16.05, Mecklenburg County, North Carolina",83,24.1,7.2,39.8,28.9,40,100,40,30,83,7.2,83,44.6
1400000US37119001606,37119001606,"Census Tract 16.06, Mecklenburg County, North Carolina",176,13.1,18.2,47.7,21,87,56.3,49,0,176,0,176,62.5
1400000US37119001607,37119001607,"Census Tract 16.07, Mecklenburg County, North Carolina",90,0,62.2,37.8,0,54,70.4,38,0,90,0,90,26.7
1400000US37119001608,37119001608,"Census Tract 16.08, Mecklenburg County, North Carolina",180,0,50.6,39.4,10,148,95.3,141,16.3,180,7.2,180,16.7
1400000US37119001609,37119001609,"Census Tract 16.09, Mecklenburg County, North Carolina",157,3.8,36.3,44.6,15.3,119,73.9,88,0,157,0,157,29.9
1400000US37119001701,37119001701,"Census Tract 17.01, Mecklenburg County, North Carolina",96,7.3,6.3,34.4,52.1,66,100,66,0,96,7.3,96,16.7
1400000US37119001702,37119001702,"Census Tract 17.02, Mecklenburg County, North Carolina",126,0,36.5,45.2,18.3,78,84.6,66,21.2,126,15.9,126,41.3
1400000US37119001801,37119001801,"Census Tract 18.01, Mecklenburg County, North Carolina",41,0,31.7,34.1,34.1,24,41.7,10,0,41,34.1,41,0
1400000US37119001802,37119001802,"Census Tract 18.02, Mecklenburg County, North Carolina",118,0,11.9,65.3,22.9,84,90.5,76,0,118,26.3,118,0
1400000US37119001910,37119001910,"Census Tract 19.10, Mecklenburg County, North Carolina",172,4.1,39,31.4,25.6,121,91.7,111,0,172,4.1,172,20.3
1400000US37119001911,37119001911,"Census Tract 19.11, Mecklenburg County, North Carolina",552,5.1,19.9,56.2,18.8,423,77.5,328,13.4,552,5.4,552,26.8
1400000US37119001912,37119001912,"Census Tract 19.12, Mecklenburg County, North Carolina",337,0,60.2,21.1,18.7,263,95.4,251,21.5,337,17.5,337,23.1
1400000US37119001914,37119001914,"Census Tract 19.14, Mecklenburg County, North Carolina",113,8,7.1,44.2,40.7,97,81.4,79,10.1,113,7.1,113,7.1
1400000US37119001915,37119001915,"Census Tract 19.15, Mecklenburg County, North Carolina",417,0,17,54.9,28.1,349,96.8,338,19.8,417,18,417,6
1400000US37119001916,37119001916,"Census Tract 19.16, Mecklenburg County, North Carolina",381,3.7,15,34.1,47.2,255,91.8,234,14.5,381,5.8,381,17.8
1400000US37119001917,37119001917,"Census Tract 19.17, Mecklenburg County, North Carolina",146,0,14.4,50,35.6,78,83.3,65,0,146,5.5,146,22.6
1400000US37119001918,37119001918,"Census Tract 19.18, Mecklenburg County, North Carolina",184,4.9,69,20.1,6,136,81.6,111,0,180,2.2,180,11.7
1400000US37119001919,37119001919,"Census Tract 19.19, Mecklenburg County, North Carolina",90,22.2,44.4,14.4,18.9,51,74.5,38,0,97,7.2,97,23.7
1400000US37119001920,37119001920,"Census Tract 19.20, Mecklenburg County, North Carolina",61,16.4,23,60.7,0,27,74.1,20,55,61,0,61,27.9
1400000US37119001921,37119001921,"Census Tract 19.21, Mecklenburg County, North Carolina",163,9.2,17.8,54,19,120,69.2,83,12,163,10.4,163,4.3
1400000US37119001922,37119001922,"Census Tract 19.22, Mecklenburg County, North Carolina",250,13.2,39.2,40.4,7.2,203,47.3,96,18.8,250,5.6,250,17.6
1400000US37119001923,37119001923,"Census Tract 19.23, Mecklenburg County, North Carolina",214,0,11.2,77.6,11.2,140,75.7,106,15.1,214,24.3,214,23.4
1400000US37119002002,37119002002,"Census Tract 20.02, Mecklenburg County, North Carolina",399,2.8,1,49.6,46.6,147,100,147,0,384,0,384,18.2
1400000US37119002003,37119002003,"Census Tract 20.03, Mecklenburg County, North Carolina",576,5,8,19.8,67.2,261,56.3,147,21.8,576,3.5,576,7.3
1400000US37119002004,37119002004,"Census Tract 20.04, Mecklenburg County, North Carolina",287,6.3,20.9,29.3,43.6,138,91.3,126,0,287,0,287,24.4
1400000US37119002100,37119002100,"Census Tract 21, Mecklenburg County, North Carolina",145,4.1,28.3,24.8,42.8,57,100,57,42.1,129,27.1,129,24.8
1400000US37119002200,37119002200,"Census Tract 22, Mecklenburg County, North Carolina",283,0,0,39.2,60.8,93,79.6,74,0,283,0.4,283,21.2
1400000US37119002300,37119002300,"Census Tract 23, Mecklenburg County, North Carolina",112,0,42,50,8,100,57,57,0,112,22.3,112,36.6
1400000US37119002400,37119002400,"Census Tract 24, Mecklenburg County, North Carolina",81,0,28.4,25.9,45.7,29,51.7,15,0,49,28.6,49,26.5
1400000US37119002500,37119002500,"Census Tract 25, Mecklenburg County, North Carolina",39,10.3,0,53.8,35.9,26,57.7,15,33.3,31,22.6,31,0
1400000US37119002600,37119002600,"Census Tract 26, Mecklenburg County, North Carolina",15,0,0,100,0,15,0,0,-,15,0,15,100
1400000US37119002701,37119002701,"Census Tract 27.01, Mecklenburg County, North Carolina",135,0,23,31.1,45.9,16,100,16,0,126,0,126,31
1400000US37119002702,37119002702,"Census Tract 27.02, Mecklenburg County, North Carolina",315,0,3.8,6.3,89.8,165,85.5,141,2.8,315,0,315,6.3
1400000US37119002800,37119002800,"Census Tract 28, Mecklenburg County, North Carolina",272,0,0,6.3,93.8,109,79.8,87,0,282,0,282,25.9
1400000US37119002903,37119002903,"Census Tract 29.03, Mecklenburg County, North Carolina",203,2.5,14.3,21.2,62.1,40,100,40,0,203,0,203,43.3
1400000US37119002904,37119002904,"Census Tract 29.04, Mecklenburg County, North Carolina",413,0,0.5,33.2,66.3,52,100,52,0,400,0,400,28.3
1400000US37119002905,37119002905,"Census Tract 29.05, Mecklenburg County, North Carolina",247,0,6.1,28.3,65.6,118,97.5,115,0,247,0.4,247,7.7
1400000US37119002906,37119002906,"Census Tract 29.06, Mecklenburg County, North Carolina",355,0,2.5,14.4,83.1,202,92.6,187,0,336,0,336,3.3
1400000US37119003006,37119003006,"Census Tract 30.06, Mecklenburg County, North Carolina",218,0,6,24.3,69.7,84,73.8,62,0,218,5.5,218,30.7
1400000US37119003007,37119003007,"Census Tract 30.07, Mecklenburg County, North Carolina",452,0,0,22.6,77.4,187,94.1,176,0,452,0,452,0
1400000US37119003008,37119003008,"Census Tract 30.08, Mecklenburg County, North Carolina",373,0,18.8,25.5,55.8,99,71.7,71,0,373,8.3,373,35.7
1400000US37119003011,37119003011,"Census Tract 30.11, Mecklenburg County, North Carolina",428,0,3.7,26.2,70.1,124,66.1,82,0,424,0,424,25.9
1400000US37119003012,37119003012,"Census Tract 30.12, Mecklenburg County, North Carolina",223,0,0,27.8,72.2,56,78.6,44,0,223,0,223,26.5
1400000US37119003013,37119003013,"Census Tract 30.13, Mecklenburg County, North Carolina",213,0,28.6,19.7,51.6,61,80.3,49,0,213,0,213,35.7
1400000US37119003015,37119003015,"Census Tract 30.15, Mecklenburg County, North Carolina",320,0,20,28.8,51.3,141,78,110,22.7,320,7.8,320,21.9
1400000US37119003016,37119003016,"Census Tract 30.16, Mecklenburg County, North Carolina",170,5.9,0,36.5,57.6,139,100,139,6.5,170,0,170,0
1400000US37119003017,37119003017,"Census Tract 30.17, Mecklenburg County, North Carolina",241,0,17.4,27.4,55.2,116,100,116,15.5,241,4.6,241,11.6
1400000US37119003018,37119003018,"Census Tract 30.18, Mecklenburg County, North Carolina",131,0,13.7,50.4,35.9,47,100,47,0,131,12.2,131,25.2
1400000US37119003102,37119003102,"Census Tract 31.02, Mecklenburg County, North Carolina",160,5.6,5.6,40.6,48.1,13,100,13,0,160,0,160,30
1400000US37119003103,37119003103,"Census Tract 31.03, Mecklenburg County, North Carolina",220,9.1,30,26.4,34.5,126,76.2,96,12.5,220,8.2,220,36.4
1400000US37119003105,37119003105,"Census Tract 31.05, Mecklenburg County, North Carolina",252,0,33.7,21.8,44.4,83,38.6,32,0,252,8.7,252,36.1
1400000US37119003106,37119003106,"Census Tract 31.06, Mecklenburg County, North Carolina",197,0,27.9,41.6,30.5,90,100,90,0,197,5.1,197,12.2
1400000US37119003108,37119003108,"Census Tract 31.08, Mecklenburg County, North Carolina",134,0,44,25.4,30.6,76,52.6,40,0,134,15.7,134,20.9
1400000US37119003109,37119003109,"Census Tract 31.09, Mecklenburg County, North Carolina",206,0,20.4,78.2,1.5,142,79.6,113,25.7,206,19.4,206,8.7
1400000US37119003201,37119003201,"Census Tract 32.01, Mecklenburg County, North Carolina",151,42.4,17.9,24.5,15.2,99,93.9,93,0,151,46.4,151,4
1400000US37119003203,37119003203,"Census Tract 32.03, Mecklenburg County, North Carolina",115,0,3.5,59.1,37.4,20,100,20,0,115,82.6,115,82.6
1400000US37119003204,37119003204,"Census Tract 32.04, Mecklenburg County, North Carolina",246,3.3,22.4,34.6,39.8,107,79.4,85,0,246,7.7,246,45.1
1400000US37119003300,37119003300,"Census Tract 33, Mecklenburg County, North Carolina",164,6.1,12.8,73.8,7.3,103,70.9,73,13.7,164,9.8,164,40.2
1400000US37119003400,37119003400,"Census Tract 34, Mecklenburg County, North Carolina",121,22.3,0,14,63.6,61,65.6,40,0,121,12.4,121,41.3
1400000US37119003500,37119003500,"Census Tract 35, Mecklenburg County, North Carolina",157,0,5.7,15.9,78.3,88,80.7,71,0,130,6.9,130,6.2
1400000US37119003600,37119003600,"Census Tract 36, Mecklenburg County, North Carolina",132,25.8,33.3,40.9,0,86,88.4,76,0,132,8.3,132,24.2
1400000US37119003700,37119003700,"Census Tract 37, Mecklenburg County, North Carolina",106,46.2,7.5,1.9,44.3,100,90,90,78.9,106,40.6,106,7.5
1400000US37119003802,37119003802,"Census Tract 38.02, Mecklenburg County, North Carolina",177,5.6,14.1,80.2,0,114,94.7,108,10.2,177,11.9,177,14.7
1400000US37119003805,37119003805,"Census Tract 38.05, Mecklenburg County, North Carolina",41,0,0,26.8,73.2,41,87.8,36,0,41,0,41,0
1400000US37119003806,37119003806,"Census Tract 38.06, Mecklenburg County, North Carolina",626,3.5,39.3,37.7,19.5,509,83.7,426,25.8,626,0,626,29.9
1400000US37119003807,37119003807,"Census Tract 38.07, Mecklenburg County, North Carolina",204,8.3,25,53.4,13.2,132,100,132,0,204,13.7,204,14.2
1400000US37119003808,37119003808,"Census Tract 38.08, Mecklenburg County, North Carolina",81,0,8.6,82.7,8.6,74,70.3,52,86.5,81,35.8,81,91.4
1400000US37119003902,37119003902,"Census Tract 39.02, Mecklenburg County, North Carolina",245,7.3,16.7,50.6,25.3,173,93.6,162,26.5,245,24.9,245,33.5
1400000US37119003903,37119003903,"Census Tract 39.03, Mecklenburg County, North Carolina",34,0,64.7,35.3,0,29,31,9,0,23,30.4,23,60.9
1400000US37119004000,37119004000,"Census Tract 40, Mecklenburg County, North Carolina",216,17.1,37,38,7.9,146,80.1,117,44.4,216,29.6,216,39.4
1400000US37119004100,37119004100,"Census Tract 41, Mecklenburg County, North Carolina",150,5.3,28,53.3,13.3,134,72.4,97,66,150,41.3,150,23.3
1400000US37119004200,37119004200,"Census Tract 42, Mecklenburg County, North Carolina",273,8.1,81.3,0,10.6,113,100,113,0,273,0,273,7.3
1400000US37119004302,37119004302,"Census Tract 43.02, Mecklenburg County, North Carolina",254,19.3,30.3,47.2,3.1,163,86.5,141,11.3,254,6.7,254,14.6
1400000US37119004303,37119004303,"Census Tract 43.03, Mecklenburg County, North Carolina",165,0,32.1,55.2,12.7,120,75.8,91,0,165,0,165,19.4
1400000US37119004304,37119004304,"Census Tract 43.04, Mecklenburg County, North Carolina",229,20.5,29.7,40.2,9.6,146,56.8,83,18.1,229,0,229,47.2
1400000US37119004305,37119004305,"Census Tract 43.05, Mecklenburg County, North Carolina",191,0,37.2,62.8,0,144,87.5,126,0,187,0,187,23
1400000US37119004400,37119004400,"Census Tract 44, Mecklenburg County, North Carolina",188,8,28.2,63.8,0,145,62.8,91,13.2,188,8,188,21.8
1400000US37119004500,37119004500,"Census Tract 45, Mecklenburg County, North Carolina",103,19.4,39.8,40.8,0,101,74.3,75,10.7,117,36.8,117,29.1
1400000US37119004600,37119004600,"Census Tract 46, Mecklenburg County, North Carolina",272,9.9,37.5,37.5,15.1,187,75.4,141,28.4,272,23.9,272,25.4
1400000US37119004700,37119004700,"Census Tract 47, Mecklenburg County, North Carolina",92,0,43.5,55.4,1.1,81,33.3,27,14.8,85,0,85,42.4
1400000US37119004800,37119004800,"Census Tract 48, Mecklenburg County, North Carolina",263,13.3,29.3,37.6,19.8,179,41.9,75,0,263,25.9,263,23.6
1400000US37119004900,37119004900,"Census Tract 49, Mecklenburg County, North Carolina",31,19.4,12.9,67.7,0,27,37,10,0,31,0,31,48.4
1400000US37119005000,37119005000,"Census Tract 50, Mecklenburg County, North Carolina",11,0,45.5,54.5,0,5,100,5,100,11,54.5,11,100
1400000US37119005100,37119005100,"Census Tract 51, Mecklenburg County, North Carolina",132,3.8,31.1,49.2,15.9,109,60.6,66,18.2,132,18.2,132,40.2
1400000US37119005200,37119005200,"Census Tract 52, Mecklenburg County, North Carolina",139,19.4,25.9,46,8.6,96,47.9,46,37,146,41.8,146,17.1
